customer_id,sex,customer_age,tenure,age_group,tenure_group,total_baskets,total_items,avg_basket_size,distinct_products,last_basket_date,days_since_last_basket
16914457,FEMALE,30.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16888193,FEMALE,25.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17011043,FEMALE,60.0,30,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
17081519,FEMALE,38.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16876461,MALE,58.0,30,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16980523,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16890895,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16889131,FEMALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17047249,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17019093,FEMALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17062815,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16977163,MALE,23.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16928933,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17126473,MALE,25.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16973719,MALE,23.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17026765,MALE,33.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16884273,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17113327,FEMALE,37.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
17015005,MALE,33.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17057047,FEMALE,36.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16936507,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17000557,MALE,22.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17083577,FEMALE,57.0,30,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16923291,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16941477,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17115511,FEMALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16910607,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17071285,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16890982,MALE,24.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17048773,MALE,25.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16954217,MALE,29.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17042893,MALE,39.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
17094735,MALE,24.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17109169,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17080931,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16954637,MALE,25.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16929073,MALE,24.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17123267,FEMALE,29.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17092999,MALE,22.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17018253,MALE,32.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16913715,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16996469,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16926819,FEMALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16888973,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16878533,MALE,41.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
17035515,MALE,36.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16900821,MALE,29.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17121279,FEMALE,27.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16983967,MALE,31.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16938243,MALE,34.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17005490,FEMALE,32.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16955953,MALE,32.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16932475,FEMALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16919987,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16952389,FEMALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16948491,FEMALE,39.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
17050320,FEMALE,23.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16974741,MALE,41.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
17023447,FEMALE,47.0,30,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16995741,MALE,48.0,30,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
17088295,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16964157,FEMALE,47.0,30,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
17091965,MALE,35.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16997281,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16978969,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17105179,MALE,29.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17086489,FEMALE,43.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16996959,FEMALE,31.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16888011,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16877247,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17073035,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17000543,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17038735,MALE,24.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17046393,MALE,30.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17064313,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17097381,FEMALE,27.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16921387,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16927617,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17007375,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17122539,MALE,29.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
17102645,MALE,26.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16880297,MALE,27.0,30,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16973047,FEMALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16936605,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17045931,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16978325,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17053869,MALE,37.0,30,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
17090367,MALE,21.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17017399,FEMALE,23.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
17010287,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16962421,MALE,5.0,30,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16893215,MALE,2022.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
17047919,MALE,123.0,30,,mittel,0.0,0.0,0.0,0.0,,-1.0
16671151,FEMALE,31.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16738519,FEMALE,38.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16801449,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16674889,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16815113,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16844807,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16624920,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16744259,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16655681,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16776893,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16731869,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16833882,MALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16749509,MALE,22.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16672117,FEMALE,21.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16836893,FEMALE,35.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16734011,FEMALE,33.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16701265,MALE,37.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16866493,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16874459,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16777579,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16717491,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16857813,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16788807,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16665397,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16752015,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16764937,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16766043,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16777103,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16631573,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16643515,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16744469,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16845633,MALE,23.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16724547,MALE,29.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16815435,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16671470,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16834068,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16770697,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16847887,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16732382,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16779245,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16849063,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16841013,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16683051,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16668393,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16646385,FEMALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16634009,MALE,29.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16760373,FEMALE,39.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16860585,MALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16736321,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16657879,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16633295,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16869209,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16712699,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16642115,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16738351,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16729293,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16707103,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16717029,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16858261,MALE,26.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16711499,MALE,23.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16835609,MALE,30.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16754353,MALE,47.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16665565,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16771937,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16687181,FEMALE,35.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16658577,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16677729,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16761675,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16791929,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16645447,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16701391,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16613513,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16768185,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16821861,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16665915,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16774457,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16766141,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16640827,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16719843,MALE,33.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16630173,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16674917,MALE,45.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16661827,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16866731,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16726899,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16697303,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16636739,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16622165,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16775003,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16866199,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16649437,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16627177,MALE,32.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16780267,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16830989,FEMALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16718247,MALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16866927,FEMALE,5.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16759729,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16641289,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16834125,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16794869,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16647183,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16620989,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16738701,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16733885,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16786189,MALE,26.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16684297,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16838059,FEMALE,37.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16754115,MALE,46.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16813391,MALE,5.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16859479,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16853025,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16827727,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16796045,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16835915,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16818333,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16856539,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16655401,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16679215,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16615053,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16700215,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16851611,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16792657,FEMALE,40.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16829155,FEMALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16701839,FEMALE,34.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16615473,FEMALE,46.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16811305,MALE,23.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16668743,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16704163,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16777439,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16803968,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16747829,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16777957,MALE,44.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16835707,MALE,42.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16781617,FEMALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16629473,MALE,31.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16833733,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16819481,FEMALE,41.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16788247,FEMALE,29.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16645517,FEMALE,37.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16649913,MALE,20.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16664193,MALE,5.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16779021,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16851177,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16794729,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16704093,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16668995,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16807693,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16659237,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16766589,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16814819,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16838657,MALE,55.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16768354,FEMALE,48.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16840257,MALE,121.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16626085,MALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16630873,MALE,29.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16785965,MALE,38.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16629403,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16818641,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16815561,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16650391,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16771503,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16783360,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16710155,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16668617,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16858314,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16812005,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16799531,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16777593,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16677003,FEMALE,38.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16712213,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16855265,MALE,23.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16701153,MALE,35.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16725177,FEMALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16863147,MALE,40.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16732919,MALE,26.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16684773,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16763789,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16723525,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16638503,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16838227,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16763761,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16690359,MALE,40.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16698129,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16787813,FEMALE,42.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16684101,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16627142,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16624181,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16764391,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16733857,MALE,5.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16767499,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16776683,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16628535,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16611343,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16797151,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16796367,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16835497,FEMALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16742341,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16649227,FEMALE,31.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16835315,FEMALE,53.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16646371,MALE,25.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16685431,MALE,36.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16735229,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16718947,FEMALE,49.0,31,45+,mittel,0.0,0.0,0.0,0.0,,-1.0
16835133,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16701013,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16689701,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16709623,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16866703,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16653735,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16823653,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16657305,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16701307,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16773757,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16729433,MALE,24.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16805901,MALE,31.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16636249,MALE,27.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16716959,MALE,26.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16829127,FEMALE,44.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16720725,MALE,26.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16732401,MALE,29.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16673671,MALE,5.0,31,<25,mittel,0.0,0.0,0.0,0.0,,-1.0
16646861,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16830359,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16620193,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16804417,MALE,2022.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16750251,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16730315,MALE,123.0,31,,mittel,0.0,0.0,0.0,0.0,,-1.0
16776319,FEMALE,26.0,31,25-34,mittel,0.0,0.0,0.0,0.0,,-1.0
16724093,FEMALE,43.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
16812747,MALE,39.0,31,35-44,mittel,0.0,0.0,0.0,0.0,,-1.0
